sno,h,sub_h,link
379,UP: Three men on motorcycle killed in Road accident,"Three persons were killed when their motorcycle was hit by an unidentified vehicle on the Katra-Bilhaur highway under Mallawan Kotwali Police Station area here, police said on Thursday.",https://timesofindia.indiatimes.com/city/lucknow/up-three-men-on-motorcycle-killed-in-road-accident/articleshow/71956150.cms
380,"Agra: One dead, several injured in four Road accidents",,https://timesofindia.indiatimes.com/city/agra/agra-one-dead-several-injured-in-four-road-accidents/articleshow/73526905.cms
381,Two killed in Road accident on Yamuna expressway,Two marketing executives of a Delhi based e-supplier firm were killed in a Road accident on Yamuna expressway.,https://timesofindia.indiatimes.com/city/agra/two-of-kanpur-killed-in-road-accident-on-yamuna-e-way/articleshow/70505416.cms
382,"On the eve of sister’s wedding, man & his 2 kin killedin Road accident in UP’s Budaun; wedding postponed",Three men on their way home on a motorcycle after attending a pre-wedding ceremony at the groom’s home were allegedly crushed by a truck on Moradabad highway in UP’s Budaun district on Sunday midnight.,https://timesofindia.indiatimes.com/city/bareilly/on-the-eve-of-sisters-wedding-man-his-2-kin-killedin-road-accident-in-ups-budaun-wedding-postponed/articleshow/81517512.cms
383,Two bikers die in Road accident,,https://timesofindia.indiatimes.com/city/meerut/two-bikers-die-in-road-accident/articleshow/68928617.cms
384,"Two girls, 3 others killed in separate Road accidents","As many as five persons including two minor girls were killed in five separate Road accidents in Ghazipur, Mirzapur and Varanasi district on Thursday.",https://timesofindia.indiatimes.com/city/varanasi/two-girls-3-others-killed-in-separate-road-accidents/articleshow/72495659.cms
385,"UP: Four killed, 21 injured in three Road accidents on Yamuna Expressway",Four persons of a family were killed and 21 others were injured in three different Road accidents on Yamuna Expressway in UP's Mathura district On Wednesday.,https://timesofindia.indiatimes.com/city/agra/up-four-killed-21-injured-in-three-road-accidents-on-yamuna-expressway/articleshow/72479395.cms
386,3 killed in Road accident,,https://timesofindia.indiatimes.com/city/bareilly/3-killed-in-road-accident/articleshow/67082883.cms
387,Three killed as van rams into tree in UP's Lakhimpur,"The incident took place in Phoolbehar area on Friday night in which van driver Rajesh Verma (30), Mauji Lal (55) and Jagjiwan (40), all residents of Gaura village, were killed at the spot, they said.",https://timesofindia.indiatimes.com/city/lucknow/three-killed-as-van-rams-into-tree-in-ups-lakhimpur/articleshow/68866056.cms
388,Agra records 33% decline in Road accidents in 2018: NCRB,"Just 15 weeks after Union ministry of road transport and highways (MoRTH) reported that Agra district witnessed 23.35% rise in Road accidents in 2018 after two consecutive years of decline, on Thursday, National Crime Record Bureau (NCRB) stated that Agra city recorded a 33% decline in s in the same year.",https://timesofindia.indiatimes.com/city/agra/agra-city-records-33-decline-in-road-accidents-in-2018-ncrb/articleshow/73178556.cms
389,Constable killed in Road accident in Firozabad,,https://timesofindia.indiatimes.com/city/agra/constable-killed-in-road-accident-in-firozabad/articleshow/68757355.cms
390,UPSRTC recommends declaring Banda accident spot as a 'black spot',The report said road signage on the accident spot were not found. The road was on a curve and there could have been reflective road signs indicating a curve ahead and speed limits on the highway.,https://timesofindia.indiatimes.com/city/lucknow/upsrtc-recommends-declaring-banda-accident-spot-as-a-black-spot/articleshow/72246816.cms
391,Two police personnel die in Road accident,,https://timesofindia.indiatimes.com/city/meerut/two-police-personnel-die-in-road-accident/articleshow/68650049.cms
392,Two Haryana cops die in Road accident,"Two Haryana policemen deployed at Naraingarh police station in Ambala district, died in a Road accident on Wednesday. The accident took place near Pabni Kalan village under Sadhaura police station on Sarawan-Jagadhri road in Yamunanagar district.",https://timesofindia.indiatimes.com/city/gurgaon/2-cops-die-in-road-accident/articleshow/70080229.cms
393,Uttar Pradesh: BSF jawan in judicial custody for 'killing' 3 persons in Road accident in Mathura,,https://timesofindia.indiatimes.com/city/agra/uttar-pradesh-bsf-jawan-in-judicial-custody-for-killing-3-persons-in-road-accident-in-mathura/articleshow/77916692.cms
394,"Uttar Pradesh man among two killed, 12 injured in Road accidents",Two persons were killed and 12 injured in three separate accidents in Haryana on Sunday.,https://timesofindia.indiatimes.com/city/gurgaon/uttar-pradesh-man-among-two-killed-12-injured-in-road-accidents/articleshow/72102720.cms
395,Two sisters killed in Hisar Road accident,A car went out of control and hit a tree across the divider when a herd of cows and bulls emerged suddenly on Hisar-Delhi National Highway on Sunday.,https://timesofindia.indiatimes.com/city/gurgaon/2-sisters-killed-in-hisar-road-accident/articleshow/69934668.cms
396,"Two dead, four injured as SUV, mini-truck collide",Two persons died while four others were injured when a speeding SUV collided with a mini-truck in Shahganj area of Jaunpur district on Sunday night.,https://timesofindia.indiatimes.com/city/varanasi/two-dead-4-injured-as-suv-mini-truck-collide/articleshow/72012301.cms
397,"Father-son killed, three injured in Road accident on Yamuna e-way",,https://timesofindia.indiatimes.com/city/agra/father-son-killed-three-injured-in-road-accident-on-yamuna-e-way/articleshow/71826663.cms
398,"Two of wedding party killed, bride critical in Road accident","A woman and her niece were killed while her younger sister, who was to get married, was among five to be injured after their speeding SUV fell into a ditch in Banda area of Shahjahanpur district on Sunday morning.",https://timesofindia.indiatimes.com/city/bareilly/two-of-wedding-party-killed-bride-critical-in-road-accident/articleshow/72322560.cms
399,Noida cop killed in Road accident,"A police sub-inspector died from injuries after an unidentified vehicle allegedly rammed into his car in Greater Noida, officials said on Monday.",https://timesofindia.indiatimes.com/city/noida/noida-cop-killed-in-road-accident/articleshow/68048954.cms
400,Army jawan from UP killed in Road accident in Rajasthan,,https://timesofindia.indiatimes.com/city/agra/army-jawan-from-up-killed-in-road-accident-in-rajasthan/articleshow/72264647.cms
401,Seven killed in Road accident on Yamuna Expressway,,https://timesofindia.indiatimes.com/city/agra/seven-killed-in-road-accident-on-yamuna-expressway/articleshow/68061897.cms
